20/07/2026 16:15:22 
teste_travamento_21.txt 
Soma: 7637
Dose: 0.252021
Time;Count;Current;Light 
0.1;179;361;513 
0.2;201;713;509 
0.3;210;716;507 
0.4;187;720;508 
0.5;223;726;509 
0.6;251;758;511 
0.7;272;755;512 
0.8;247;758;512 
0.9;217;758;511 
1.0;258;758;511 
1.1;251;758;512 
1.2;264;758;511 
1.3;271;758;512 
1.4;305;758;511 
1.5;297;761;512 
1.6;237;761;512 
1.7;248;758;511 
1.8;255;761;512 
1.9;247;761;511 
2.0;277;761;511 
2.1;287;764;512 
2.2;271;764;512 
2.3;251;758;512 
2.4;275;761;512 
2.5;284;761;512 
2.6;261;764;512 
2.7;289;761;512 
2.8;252;768;513 
2.9;274;764;512 
3.0;296;764;512 
