Time,Count,Current,Light
0.1,207.0,361.0,507.0
0.2,206.0,713.0,506.0
0.3,202.0,713.0,506.0
0.4,219.0,713.0,506.0
0.5,216.0,713.0,506.0
0.6,204.0,713.0,506.0
0.7,197.0,713.0,506.0
0.8,209.0,713.0,506.0
0.9,219.0,713.0,506.0
1.0,191.0,713.0,506.0
1.1,212.0,713.0,506.0
1.2,218.0,716.0,506.0
1.3,215.0,716.0,506.0
1.4,217.0,716.0,506.0
1.5,175.0,716.0,506.0
1.6,229.0,716.0,506.0
1.7,221.0,723.0,507.0
1.8,249.0,742.0,507.0
1.9,248.0,755.0,508.0
2.0,258.0,758.0,509.0
2.1,290.0,761.0,509.0
2.2,285.0,761.0,509.0
2.3,287.0,758.0,509.0
2.4,261.0,761.0,509.0
2.5,292.0,758.0,509.0
2.6,268.0,761.0,509.0
2.7,299.0,758.0,509.0
2.8,270.0,761.0,509.0
2.9,301.0,758.0,509.0
3.0,253.0,758.0,509.0
