Time,Count,Current,Light
0.1,165.0,364.0,527.0
0.2,183.0,739.0,526.0
0.3,255.0,774.0,529.0
0.4,233.0,774.0,528.0
0.5,221.0,777.0,528.0
0.6,209.0,777.0,528.0
0.7,259.0,774.0,528.0
0.8,231.0,774.0,528.0
0.9,236.0,777.0,528.0
1.0,239.0,777.0,528.0
1.1,247.0,777.0,529.0
1.2,234.0,780.0,528.0
1.3,257.0,780.0,528.0
1.4,257.0,780.0,529.0
1.5,229.0,780.0,529.0
1.6,232.0,780.0,529.0
1.7,243.0,777.0,528.0
1.8,276.0,780.0,528.0
1.9,240.0,780.0,529.0
2.0,231.0,780.0,529.0
2.1,278.0,780.0,529.0
2.2,255.0,780.0,529.0
2.3,251.0,780.0,529.0
2.4,257.0,780.0,528.0
2.5,246.0,784.0,529.0
2.6,237.0,784.0,528.0
2.7,294.0,780.0,529.0
2.8,255.0,784.0,529.0
2.9,272.0,784.0,530.0
3.0,279.0,780.0,529.0
