15/07/2026 16:50:26 
branco_19711_007.txt 
Soma: 577
Dose: 577.0
Time;Count;Current;Light 
0.1;19;441;520 
0.2;22;873;520 
0.3;20;873;519 
0.4;17;873;519 
0.5;21;873;519 
0.6;18;873;519 
0.7;11;873;519 
0.8;15;873;519 
0.9;22;873;519 
1.0;15;873;519 
1.1;11;873;519 
1.2;24;873;519 
1.3;26;873;519 
1.4;12;873;519 
1.5;23;873;519 
1.6;19;873;519 
1.7;18;873;519 
1.8;20;873;519 
1.9;21;873;519 
2.0;18;873;519 
2.1;20;873;519 
2.2;20;873;519 
2.3;22;873;519 
2.4;21;873;519 
2.5;24;873;519 
2.6;20;873;519 
2.7;21;873;520 
2.8;17;873;519 
2.9;16;873;519 
3.0;24;873;520 
