15/07/2026 15:08:33 
1257_10.txt 
Soma: 34350
Dose: 34350.0
Time;Count;Current;Light 
0.1;1711;444;529 
0.2;1574;880;531 
0.3;1576;880;530 
0.4;1557;883;530 
0.5;1441;883;530 
0.6;1489;883;530 
0.7;1326;883;530 
0.8;1336;883;530 
0.9;1333;883;530 
1.0;1247;883;530 
1.1;1222;883;530 
1.2;1185;883;530 
1.3;1141;883;530 
1.4;1134;883;530 
1.5;1139;880;530 
1.6;1098;883;530 
1.7;1080;883;530 
1.8;1031;880;530 
1.9;1024;883;530 
2.0;984;883;530 
2.1;982;883;531 
2.2;949;883;530 
2.3;944;883;530 
2.4;869;880;530 
2.5;832;883;530 
2.6;827;883;530 
2.7;847;883;531 
2.8;794;883;530 
2.9;821;883;530 
3.0;857;883;530 
