15/07/2026 16:56:55 
branco_29114_10.txt 
Soma: 958
Dose: 958.0
Time;Count;Current;Light 
0.1;46;441;519 
0.2;22;873;519 
0.3;33;873;519 
0.4;43;873;518 
0.5;28;873;518 
0.6;39;873;518 
0.7;30;873;518 
0.8;25;873;518 
0.9;23;873;518 
1.0;36;873;518 
1.1;32;873;519 
1.2;28;873;519 
1.3;28;873;519 
1.4;29;873;519 
1.5;29;873;519 
1.6;27;873;519 
1.7;42;873;519 
1.8;26;873;519 
1.9;38;873;519 
2.0;32;873;519 
2.1;29;873;519 
2.2;19;873;519 
2.3;40;873;519 
2.4;31;873;519 
2.5;31;873;519 
2.6;37;873;519 
2.7;36;873;519 
2.8;37;873;519 
2.9;29;873;519 
3.0;33;873;519 
