15/07/2026 16:49:25 
branco_13295_007.txt 
Soma: 689
Dose: 689.0
Time;Count;Current;Light 
0.1;33;441;521 
0.2;20;876;521 
0.3;21;876;521 
0.4;21;876;521 
0.5;23;876;521 
0.6;20;876;521 
0.7;29;876;521 
0.8;26;876;521 
0.9;26;876;521 
1.0;25;876;521 
1.1;25;876;521 
1.2;26;876;521 
1.3;19;876;521 
1.4;20;876;521 
1.5;18;876;521 
1.6;19;876;521 
1.7;21;876;521 
1.8;31;876;521 
1.9;15;876;521 
2.0;22;876;521 
2.1;23;876;521 
2.2;29;876;521 
2.3;23;876;521 
2.4;18;876;521 
2.5;24;876;521 
2.6;19;876;521 
2.7;20;876;521 
2.8;29;876;521 
2.9;18;876;521 
3.0;26;876;521 
