Time,Count,Current,Light
0.1,2319.0,444.0,530.0
0.2,2181.0,883.0,531.0
0.3,2119.0,883.0,531.0
0.4,2006.0,883.0,531.0
0.5,1911.0,883.0,530.0
0.6,1857.0,883.0,530.0
0.7,1866.0,883.0,530.0
0.8,1827.0,883.0,530.0
0.9,1701.0,883.0,530.0
1.0,1582.0,883.0,530.0
1.1,1556.0,883.0,530.0
1.2,1549.0,883.0,530.0
1.3,1452.0,883.0,530.0
1.4,1516.0,883.0,531.0
1.5,1352.0,883.0,530.0
1.6,1315.0,883.0,530.0
1.7,1317.0,883.0,530.0
1.8,1258.0,883.0,531.0
1.9,1123.0,883.0,530.0
2.0,1241.0,883.0,530.0
2.1,1127.0,883.0,531.0
2.2,1127.0,883.0,531.0
2.3,1114.0,883.0,530.0
2.4,1011.0,883.0,531.0
2.5,1019.0,883.0,531.0
2.6,991.0,883.0,531.0
2.7,1013.0,880.0,531.0
2.8,967.0,883.0,531.0
2.9,947.0,883.0,531.0
3.0,969.0,883.0,531.0
