15/07/2026 16:34:58 
branco_2695_007.txt 
Soma: 1190
Dose: 1190.0
Time;Count;Current;Light 
0.1;41;444;532 
0.2;38;880;532 
0.3;31;880;532 
0.4;39;880;532 
0.5;43;880;532 
0.6;32;880;532 
0.7;45;880;532 
0.8;35;880;532 
0.9;39;880;531 
1.0;45;880;531 
1.1;32;880;531 
1.2;35;880;532 
1.3;37;880;532 
1.4;45;880;532 
1.5;42;880;532 
1.6;45;880;532 
1.7;38;880;532 
1.8;41;880;532 
1.9;47;880;531 
2.0;33;880;532 
2.1;39;880;531 
2.2;43;880;531 
2.3;38;880;531 
2.4;38;880;531 
2.5;42;880;531 
2.6;50;880;532 
2.7;32;880;531 
2.8;42;880;531 
2.9;43;880;531 
3.0;40;880;532 
