15/07/2026 15:14:02 
7838_007.txt 
Soma: 30527
Dose: 30527.0
Time;Count;Current;Light 
0.1;1691;448;530 
0.2;1528;880;531 
0.3;1509;880;530 
0.4;1361;883;530 
0.5;1466;883;530 
0.6;1277;880;530 
0.7;1303;880;530 
0.8;1218;880;530 
0.9;1137;880;530 
1.0;1140;880;530 
1.1;1110;880;530 
1.2;1050;880;530 
1.3;1038;880;530 
1.4;988;880;530 
1.5;957;880;530 
1.6;988;880;530 
1.7;899;880;530 
1.8;920;880;530 
1.9;835;880;530 
2.0;868;880;530 
2.1;869;880;530 
2.2;822;880;530 
2.3;768;880;530 
2.4;755;880;530 
2.5;748;880;530 
2.6;689;880;530 
2.7;649;880;530 
2.8;669;880;530 
2.9;682;880;530 
3.0;593;880;529 
