15/07/2026 15:14:19 
7838_10.txt 
Soma: 28243
Dose: 28243.0
Time;Count;Current;Light 
0.1;1788;444;529 
0.2;1679;880;529 
0.3;1546;880;529 
0.4;1470;880;529 
0.5;1365;880;529 
0.6;1359;880;529 
0.7;1216;880;529 
0.8;1244;880;529 
0.9;1179;880;529 
1.0;1087;880;529 
1.1;1071;880;529 
1.2;968;880;529 
1.3;934;880;529 
1.4;938;880;529 
1.5;874;880;529 
1.6;808;880;529 
1.7;782;880;529 
1.8;754;880;529 
1.9;747;880;529 
2.0;709;880;529 
2.1;710;880;529 
2.2;652;880;529 
2.3;617;880;529 
2.4;605;880;530 
2.5;596;880;530 
2.6;539;880;530 
2.7;521;880;530 
2.8;505;880;530 
2.9;526;880;530 
3.0;454;880;530 
