Time,Count,Current,Light
0.1,1323.0,444.0,530.0
0.2,1355.0,883.0,531.0
0.3,1214.0,883.0,531.0
0.4,1202.0,880.0,530.0
0.5,1117.0,883.0,531.0
0.6,1081.0,883.0,530.0
0.7,1077.0,883.0,530.0
0.8,1073.0,883.0,531.0
0.9,1045.0,883.0,530.0
1.0,1042.0,883.0,530.0
1.1,995.0,883.0,530.0
1.2,932.0,883.0,531.0
1.3,901.0,883.0,530.0
1.4,921.0,883.0,530.0
1.5,843.0,883.0,531.0
1.6,870.0,883.0,531.0
1.7,833.0,883.0,531.0
1.8,780.0,883.0,531.0
1.9,832.0,883.0,531.0
2.0,770.0,883.0,530.0
2.1,762.0,883.0,530.0
2.2,764.0,883.0,531.0
2.3,717.0,883.0,531.0
2.4,756.0,883.0,531.0
2.5,710.0,883.0,531.0
2.6,657.0,880.0,531.0
2.7,636.0,883.0,531.0
2.8,613.0,883.0,531.0
2.9,629.0,883.0,531.0
3.0,622.0,883.0,531.0
