15/07/2026 17:50:37 
80003403_10.txt 
Soma: 32244
Dose: 1.024682076
Time;Count;Current;Light 
0.1;1664;873;522 
0.2;1624;873;523 
0.3;1632;873;523 
0.4;1543;873;523 
0.5;1487;873;523 
0.6;1399;873;523 
0.7;1302;873;523 
0.8;1293;873;523 
0.9;1224;876;523 
1.0;1144;876;523 
1.1;1150;876;523 
1.2;1133;876;523 
1.3;1064;876;523 
1.4;1081;876;523 
1.5;1071;876;523 
1.6;1020;876;523 
1.7;965;876;523 
1.8;924;876;523 
1.9;953;876;523 
2.0;910;876;524 
2.1;871;876;523 
2.2;856;876;524 
2.3;882;876;524 
2.4;747;876;524 
2.5;747;876;523 
2.6;746;876;524 
2.7;744;876;524 
2.8;719;876;524 
2.9;658;876;524 
3.0;691;876;524 
