15/07/2026 15:17:49 
9697_10.txt 
Soma: 21978
Dose: 21978.0
Time;Count;Current;Light 
0.1;1368;444;529 
0.2;1305;880;529 
0.3;1164;880;529 
0.4;1088;880;529 
0.5;1050;880;529 
0.6;969;880;529 
0.7;977;880;529 
0.8;931;880;529 
0.9;828;880;529 
1.0;889;880;529 
1.1;798;880;529 
1.2;770;880;529 
1.3;739;880;529 
1.4;712;880;529 
1.5;715;880;529 
1.6;633;880;529 
1.7;597;880;530 
1.8;574;883;530 
1.9;594;880;530 
2.0;604;880;530 
2.1;521;883;530 
2.2;499;883;530 
2.3;460;883;530 
2.4;543;883;530 
2.5;493;880;530 
2.6;463;883;530 
2.7;464;880;530 
2.8;419;883;530 
2.9;404;883;530 
3.0;407;883;530 
