15/07/2026 15:09:56 
3982_007.txt 
Soma: 31491
Dose: 31491.0
Time;Count;Current;Light 
0.1;1609;444;530 
0.2;1542;880;531 
0.3;1472;883;531 
0.4;1406;883;531 
0.5;1373;883;530 
0.6;1367;883;530 
0.7;1318;883;530 
0.8;1254;883;530 
0.9;1216;883;530 
1.0;1174;883;530 
1.1;1099;883;531 
1.2;1092;883;530 
1.3;1058;883;531 
1.4;1003;883;531 
1.5;1007;883;530 
1.6;963;880;531 
1.7;975;880;531 
1.8;929;883;530 
1.9;854;883;530 
2.0;906;880;530 
2.1;884;880;530 
2.2;852;883;530 
2.3;827;880;530 
2.4;807;880;530 
2.5;745;880;530 
2.6;789;883;530 
2.7;777;880;530 
2.8;788;880;530 
2.9;702;880;530 
3.0;703;880;530 
