15/07/2026 15:11:44 
7468_10.txt 
Soma: 27797
Dose: 27797.0
Time;Count;Current;Light 
0.1;1318;444;529 
0.2;1287;880;530 
0.3;1179;880;529 
0.4;1201;880;529 
0.5;1152;880;529 
0.6;1143;880;529 
0.7;1058;880;529 
0.8;1047;880;529 
0.9;1052;880;529 
1.0;1043;880;529 
1.1;1008;880;529 
1.2;972;880;529 
1.3;896;880;529 
1.4;908;880;529 
1.5;938;880;529 
1.6;833;880;530 
1.7;844;880;530 
1.8;822;880;530 
1.9;853;880;530 
2.0;843;880;530 
2.1;776;880;530 
2.2;788;880;530 
2.3;802;880;530 
2.4;808;880;530 
2.5;725;880;530 
2.6;749;880;531 
2.7;683;880;530 
2.8;692;880;530 
2.9;692;880;530 
3.0;685;880;530 
