Time,Count,Current,Light
0.1,1620.0,444.0,530.0
0.2,1625.0,880.0,531.0
0.3,1544.0,883.0,530.0
0.4,1416.0,883.0,530.0
0.5,1412.0,880.0,530.0
0.6,1392.0,883.0,530.0
0.7,1281.0,883.0,530.0
0.8,1245.0,883.0,530.0
0.9,1146.0,883.0,530.0
1.0,1169.0,883.0,530.0
1.1,1145.0,883.0,530.0
1.2,1043.0,883.0,530.0
1.3,1099.0,883.0,530.0
1.4,998.0,883.0,530.0
1.5,977.0,883.0,530.0
1.6,1020.0,883.0,530.0
1.7,964.0,883.0,530.0
1.8,893.0,883.0,530.0
1.9,880.0,883.0,530.0
2.0,849.0,883.0,530.0
2.1,831.0,883.0,531.0
2.2,814.0,883.0,531.0
2.3,813.0,883.0,530.0
2.4,752.0,880.0,531.0
2.5,780.0,880.0,530.0
2.6,778.0,880.0,530.0
2.7,751.0,883.0,531.0
2.8,718.0,883.0,530.0
2.9,708.0,883.0,530.0
3.0,652.0,883.0,531.0
