15/07/2026 15:27:12 
25444_007.txt 
Soma: 32185
Dose: 32185.0
Time;Count;Current;Light 
0.1;1608;444;530 
0.2;1546;880;530 
0.3;1484;880;530 
0.4;1510;880;530 
0.5;1352;880;530 
0.6;1437;880;530 
0.7;1294;880;530 
0.8;1325;880;529 
0.9;1253;880;530 
1.0;1193;880;530 
1.1;1203;880;530 
1.2;1140;880;530 
1.3;1074;880;530 
1.4;1039;883;530 
1.5;1026;880;530 
1.6;987;880;530 
1.7;941;880;530 
1.8;929;880;530 
1.9;927;880;530 
2.0;949;883;530 
2.1;850;883;530 
2.2;863;883;530 
2.3;858;880;530 
2.4;858;880;530 
2.5;824;880;531 
2.6;808;880;531 
2.7;765;880;531 
2.8;712;880;531 
2.9;727;880;531 
3.0;703;880;530 
