15/07/2026 16:54:39 
branco_2998_10.txt 
Soma: 1409
Dose: 1409.0
Time;Count;Current;Light 
0.1;50;441;519 
0.2;47;876;520 
0.3;58;876;520 
0.4;43;876;520 
0.5;52;876;519 
0.6;41;876;520 
0.7;58;876;519 
0.8;45;876;519 
0.9;57;876;519 
1.0;45;876;520 
1.1;42;876;520 
1.2;63;876;520 
1.3;45;876;519 
1.4;33;876;520 
1.5;50;876;520 
1.6;34;876;519 
1.7;48;876;520 
1.8;34;876;520 
1.9;44;876;520 
2.0;55;876;520 
2.1;41;876;520 
2.2;45;876;520 
2.3;46;876;520 
2.4;49;876;520 
2.5;44;876;520 
2.6;44;876;520 
2.7;51;876;520 
2.8;46;876;520 
2.9;47;876;520 
3.0;52;876;520 
