15/07/2026 16:36:07 
branco_3403_007.txt 
Soma: 760
Dose: 760.0
Time;Count;Current;Light 
0.1;18;444;532 
0.2;30;880;533 
0.3;34;880;533 
0.4;27;880;533 
0.5;17;880;532 
0.6;15;880;533 
0.7;34;880;533 
0.8;25;880;532 
0.9;28;880;532 
1.0;19;880;532 
1.1;35;880;532 
1.2;24;880;532 
1.3;16;880;533 
1.4;27;880;532 
1.5;27;880;532 
1.6;22;880;533 
1.7;28;880;533 
1.8;27;880;532 
1.9;22;880;533 
2.0;22;880;533 
2.1;21;880;532 
2.2;28;880;533 
2.3;32;880;533 
2.4;31;880;533 
2.5;30;880;533 
2.6;27;880;533 
2.7;21;880;533 
2.8;22;880;533 
2.9;26;880;533 
3.0;25;880;533 
