15/07/2026 15:22:37 
12410_007.txt 
Soma: 26564
Dose: 26564.0
Time;Count;Current;Light 
0.1;1768;444;529 
0.2;1605;880;530 
0.3;1509;880;529 
0.4;1407;880;529 
0.5;1326;880;529 
0.6;1219;883;529 
0.7;1220;880;529 
0.8;1126;880;529 
0.9;1045;880;528 
1.0;971;880;529 
1.1;1037;880;529 
1.2;930;880;529 
1.3;898;880;529 
1.4;839;880;529 
1.5;842;880;530 
1.6;698;880;529 
1.7;776;880;529 
1.8;727;880;529 
1.9;715;880;529 
2.0;636;880;530 
2.1;591;880;529 
2.2;565;880;529 
2.3;579;880;529 
2.4;565;880;529 
2.5;520;880;529 
2.6;519;880;529 
2.7;507;880;529 
2.8;489;880;529 
2.9;493;880;529 
3.0;442;880;529 
