15/07/2026 16:33:13 
branco_1257_007.txt 
Soma: 1178
Dose: 1178.0
Time;Count;Current;Light 
0.1;33;444;533 
0.2;31;880;534 
0.3;48;880;533 
0.4;41;880;533 
0.5;41;880;533 
0.6;32;880;533 
0.7;38;880;532 
0.8;32;880;533 
0.9;40;880;533 
1.0;32;880;533 
1.1;40;880;533 
1.2;32;880;533 
1.3;38;880;533 
1.4;45;880;533 
1.5;29;880;534 
1.6;44;880;533 
1.7;39;880;533 
1.8;42;880;533 
1.9;55;880;533 
2.0;35;880;533 
2.1;33;880;534 
2.2;38;880;533 
2.3;44;883;533 
2.4;43;880;533 
2.5;46;880;533 
2.6;38;883;533 
2.7;44;883;533 
2.8;41;883;533 
2.9;40;883;533 
3.0;44;880;533 
