15/07/2026 16:51:24 
branco_12410_007.txt 
Soma: 729
Dose: 729.0
Time;Count;Current;Light 
0.1;21;441;520 
0.2;29;876;521 
0.3;19;876;521 
0.4;19;876;521 
0.5;36;876;521 
0.6;26;876;521 
0.7;28;876;521 
0.8;34;876;520 
0.9;23;876;521 
1.0;34;876;521 
1.1;26;876;521 
1.2;19;876;521 
1.3;23;876;521 
1.4;23;876;521 
1.5;22;876;521 
1.6;25;876;521 
1.7;25;876;521 
1.8;28;876;521 
1.9;22;876;521 
2.0;20;876;521 
2.1;18;876;521 
2.2;26;876;521 
2.3;19;876;521 
2.4;27;876;521 
2.5;27;876;521 
2.6;13;876;521 
2.7;17;876;521 
2.8;26;876;521 
2.9;26;876;521 
3.0;28;876;521 
