15/07/2026 16:47:25 
branco_8528_10.txt 
Soma: 1717
Dose: 1717.0
Time;Count;Current;Light 
0.1;69;444;529 
0.2;52;880;528 
0.3;50;880;528 
0.4;53;880;528 
0.5;65;880;528 
0.6;50;880;529 
0.7;58;880;528 
0.8;65;880;528 
0.9;65;880;528 
1.0;63;880;528 
1.1;37;880;528 
1.2;53;880;529 
1.3;58;880;528 
1.4;57;880;528 
1.5;62;880;529 
1.6;51;880;529 
1.7;53;880;529 
1.8;54;880;529 
1.9;66;880;529 
2.0;60;880;529 
2.1;63;880;529 
2.2;56;880;529 
2.3;61;880;529 
2.4;62;880;529 
2.5;54;880;529 
2.6;56;880;529 
2.7;55;880;529 
2.8;60;880;529 
2.9;44;880;529 
3.0;65;880;529 
