15/07/2026 16:55:49 
branco_25444_10.txt 
Soma: 764
Dose: 764.0
Time;Count;Current;Light 
0.1;19;441;518 
0.2;22;873;519 
0.3;25;873;518 
0.4;24;873;518 
0.5;26;873;518 
0.6;24;873;518 
0.7;34;873;518 
0.8;24;873;518 
0.9;30;873;518 
1.0;31;873;518 
1.1;20;873;518 
1.2;29;873;518 
1.3;21;873;519 
1.4;31;873;518 
1.5;33;873;518 
1.6;20;873;519 
1.7;18;873;518 
1.8;15;873;518 
1.9;29;873;518 
2.0;27;873;518 
2.1;28;873;518 
2.2;21;873;519 
2.3;21;873;518 
2.4;30;873;518 
2.5;29;873;518 
2.6;32;873;518 
2.7;20;873;518 
2.8;28;873;518 
2.9;33;873;518 
3.0;20;873;518 
