15/07/2026 15:07:22 
2695_10.txt 
Soma: 26588
Dose: 26588.0
Time;Count;Current;Light 
0.1;1212;444;529 
0.2;1176;880;529 
0.3;1155;880;529 
0.4;1147;880;529 
0.5;1080;880;528 
0.6;1102;880;529 
0.7;1043;880;528 
0.8;1044;880;529 
0.9;1035;880;528 
1.0;950;880;528 
1.1;917;880;529 
1.2;876;880;529 
1.3;888;880;528 
1.4;912;880;529 
1.5;877;880;529 
1.6;832;880;529 
1.7;845;880;529 
1.8;862;880;529 
1.9;807;880;529 
2.0;772;880;529 
2.1;696;880;529 
2.2;753;880;529 
2.3;775;880;529 
2.4;729;880;529 
2.5;698;880;529 
2.6;732;880;529 
2.7;694;880;529 
2.8;676;880;529 
2.9;645;880;529 
3.0;658;880;529 
