15/07/2026 15:25:07 
19711_10.txt 
Soma: 35519
Dose: 35519.0
Time;Count;Current;Light 
0.1;1971;444;529 
0.2;1842;883;530 
0.3;1781;883;530 
0.4;1617;883;530 
0.5;1586;883;530 
0.6;1495;883;530 
0.7;1433;883;530 
0.8;1433;883;530 
0.9;1388;883;529 
1.0;1318;883;530 
1.1;1322;883;530 
1.2;1250;883;529 
1.3;1186;883;530 
1.4;1144;880;530 
1.5;1093;880;529 
1.6;1071;883;530 
1.7;1055;883;530 
1.8;1065;880;530 
1.9;1019;880;530 
2.0;950;880;529 
2.1;915;880;530 
2.2;954;880;530 
2.3;892;880;530 
2.4;921;880;530 
2.5;774;880;529 
2.6;856;880;529 
2.7;838;880;529 
2.8;789;880;529 
2.9;773;880;530 
3.0;788;880;529 
