15/07/2026 16:56:31 
branco_29114_007.txt 
Soma: 943
Dose: 943.0
Time;Count;Current;Light 
0.1;34;441;517 
0.2;35;873;518 
0.3;39;873;518 
0.4;22;873;518 
0.5;35;873;518 
0.6;30;873;518 
0.7;38;873;518 
0.8;26;873;518 
0.9;36;873;518 
1.0;26;873;518 
1.1;33;873;518 
1.2;22;873;518 
1.3;27;873;518 
1.4;25;873;518 
1.5;27;873;518 
1.6;38;873;519 
1.7;28;873;518 
1.8;36;873;519 
1.9;36;873;519 
2.0;31;873;519 
2.1;29;873;519 
2.2;31;873;519 
2.3;31;873;519 
2.4;23;873;519 
2.5;29;873;519 
2.6;33;873;519 
2.7;41;873;519 
2.8;33;873;519 
2.9;31;873;520 
3.0;38;873;519 
