15/07/2026 16:54:16 
branco_2998_007.txt 
Soma: 1365
Dose: 1365.0
Time;Count;Current;Light 
0.1;54;441;520 
0.2;54;876;520 
0.3;37;876;520 
0.4;40;876;520 
0.5;42;876;520 
0.6;29;876;520 
0.7;55;876;520 
0.8;56;876;520 
0.9;44;876;520 
1.0;53;876;520 
1.1;50;876;520 
1.2;37;876;520 
1.3;44;876;520 
1.4;41;876;519 
1.5;51;876;520 
1.6;46;876;520 
1.7;46;873;519 
1.8;50;873;519 
1.9;35;873;519 
2.0;45;873;519 
2.1;42;873;519 
2.2;49;873;519 
2.3;49;873;519 
2.4;39;873;519 
2.5;58;873;519 
2.6;50;873;519 
2.7;50;873;520 
2.8;37;873;519 
2.9;47;873;520 
3.0;35;873;520 
