15/07/2026 15:12:35 
5168_007.txt 
Soma: 29832
Dose: 29832.0
Time;Count;Current;Light 
0.1;1367;444;530 
0.2;1321;883;531 
0.3;1341;883;531 
0.4;1274;880;531 
0.5;1210;883;531 
0.6;1203;883;530 
0.7;1148;883;530 
0.8;1132;883;530 
0.9;1212;880;530 
1.0;1080;880;531 
1.1;1028;883;530 
1.2;1023;883;531 
1.3;1006;880;531 
1.4;979;883;531 
1.5;987;883;531 
1.6;939;883;531 
1.7;934;883;531 
1.8;984;883;531 
1.9;926;880;531 
2.0;857;883;531 
2.1;858;880;531 
2.2;830;883;531 
2.3;774;883;531 
2.4;806;883;530 
2.5;788;883;530 
2.6;819;883;531 
2.7;784;883;531 
2.8;756;883;531 
2.9;744;883;530 
3.0;722;883;531 
