15/07/2026 15:15:07 
8528_007.txt 
Soma: 30581
Dose: 30581.0
Time;Count;Current;Light 
0.1;1975;444;529 
0.2;1834;880;529 
0.3;1791;880;529 
0.4;1679;880;529 
0.5;1492;880;529 
0.6;1415;880;529 
0.7;1336;880;529 
0.8;1291;880;528 
0.9;1230;880;529 
1.0;1211;880;529 
1.1;1111;880;529 
1.2;1070;880;529 
1.3;1041;880;529 
1.4;970;880;529 
1.5;950;880;529 
1.6;904;880;529 
1.7;840;880;529 
1.8;784;880;529 
1.9;755;880;529 
2.0;783;880;529 
2.1;718;880;529 
2.2;700;880;529 
2.3;676;880;529 
2.4;672;880;529 
2.5;659;880;530 
2.6;611;880;530 
2.7;500;880;529 
2.8;518;880;529 
2.9;537;880;529 
3.0;528;880;529 
