15/07/2026 16:43:05 
branco_11194_10.txt 
Soma: 853
Dose: 853.0
Time;Count;Current;Light 
0.1;32;444;530 
0.2;27;880;529 
0.3;22;880;529 
0.4;33;880;529 
0.5;33;880;529 
0.6;24;880;529 
0.7;34;880;529 
0.8;16;880;529 
0.9;35;880;529 
1.0;32;880;530 
1.1;35;880;529 
1.2;24;880;529 
1.3;23;880;529 
1.4;24;880;529 
1.5;20;880;530 
1.6;32;880;530 
1.7;33;880;530 
1.8;22;880;530 
1.9;23;880;530 
2.0;30;880;530 
2.1;36;880;530 
2.2;39;880;530 
2.3;29;880;530 
2.4;39;880;530 
2.5;22;880;530 
2.6;29;880;530 
2.7;26;880;530 
2.8;24;880;530 
2.9;26;880;530 
3.0;29;880;530 
