Time,Count,Current,Light
0.1,1876.0,444.0,529.0
0.2,1822.0,880.0,530.0
0.3,1672.0,880.0,530.0
0.4,1598.0,880.0,529.0
0.5,1498.0,880.0,529.0
0.6,1482.0,880.0,530.0
0.7,1426.0,880.0,529.0
0.8,1409.0,880.0,530.0
0.9,1331.0,880.0,530.0
1.0,1275.0,880.0,529.0
1.1,1275.0,880.0,529.0
1.2,1234.0,880.0,529.0
1.3,1154.0,880.0,529.0
1.4,1117.0,880.0,529.0
1.5,1004.0,880.0,530.0
1.6,1059.0,880.0,529.0
1.7,1019.0,880.0,530.0
1.8,976.0,880.0,530.0
1.9,921.0,880.0,529.0
2.0,885.0,880.0,530.0
2.1,903.0,880.0,530.0
2.2,916.0,880.0,529.0
2.3,858.0,880.0,530.0
2.4,833.0,880.0,530.0
2.5,778.0,880.0,530.0
2.6,783.0,880.0,529.0
2.7,792.0,880.0,530.0
2.8,808.0,880.0,530.0
2.9,741.0,880.0,530.0
3.0,727.0,880.0,530.0
