Time,Count,Current,Light
0.1,1926.0,444.0,529.0
0.2,1704.0,880.0,530.0
0.3,1603.0,880.0,529.0
0.4,1533.0,880.0,529.0
0.5,1559.0,880.0,529.0
0.6,1458.0,880.0,529.0
0.7,1447.0,880.0,529.0
0.8,1413.0,880.0,529.0
0.9,1360.0,880.0,529.0
1.0,1343.0,880.0,529.0
1.1,1322.0,880.0,529.0
1.2,1224.0,880.0,529.0
1.3,1215.0,880.0,529.0
1.4,1204.0,880.0,529.0
1.5,1092.0,880.0,530.0
1.6,1071.0,880.0,529.0
1.7,1079.0,880.0,529.0
1.8,1034.0,880.0,529.0
1.9,1047.0,880.0,530.0
2.0,1029.0,880.0,529.0
2.1,987.0,880.0,529.0
2.2,901.0,880.0,530.0
2.3,980.0,880.0,529.0
2.4,911.0,880.0,529.0
2.5,902.0,880.0,530.0
2.6,870.0,880.0,529.0
2.7,836.0,880.0,529.0
2.8,850.0,880.0,529.0
2.9,788.0,880.0,530.0
3.0,792.0,880.0,529.0
