15/07/2026 15:29:45 
25344_10.txt 
Soma: 39319
Dose: 39319.0
Time;Count;Current;Light 
0.1;2150;444;530 
0.2;1952;880;530 
0.3;1914;880;530 
0.4;1795;880;530 
0.5;1762;883;530 
0.6;1723;883;530 
0.7;1646;883;530 
0.8;1623;883;529 
0.9;1580;880;529 
1.0;1441;883;529 
1.1;1428;880;529 
1.2;1284;880;530 
1.3;1294;883;530 
1.4;1276;880;530 
1.5;1251;880;530 
1.6;1203;880;530 
1.7;1191;880;530 
1.8;1169;880;530 
1.9;1136;880;530 
2.0;1054;883;530 
2.1;1066;880;530 
2.2;1018;883;530 
2.3;1014;880;530 
2.4;950;880;530 
2.5;974;880;530 
2.6;927;880;530 
2.7;899;880;530 
2.8;879;883;530 
2.9;876;880;530 
3.0;844;880;530 
