15/07/2026 16:45:20 
branco_11811_007.txt 
Soma: 683
Dose: 683.0
Time;Count;Current;Light 
0.1;24;444;529 
0.2;17;880;529 
0.3;19;880;529 
0.4;21;880;529 
0.5;18;880;529 
0.6;21;880;529 
0.7;27;880;529 
0.8;26;880;529 
0.9;30;880;529 
1.0;22;880;530 
1.1;21;880;529 
1.2;25;880;529 
1.3;21;880;530 
1.4;21;880;530 
1.5;20;880;530 
1.6;20;880;530 
1.7;22;880;529 
1.8;21;880;530 
1.9;22;880;530 
2.0;25;880;530 
2.1;29;880;530 
2.2;21;880;530 
2.3;20;880;530 
2.4;25;880;530 
2.5;19;880;530 
2.6;25;880;530 
2.7;28;880;530 
2.8;23;880;530 
2.9;32;880;530 
3.0;18;880;530 
