15/07/2026 16:37:37 
branco_7468_007.txt 
Soma: 1274
Dose: 1274.0
Time;Count;Current;Light 
0.1;43;444;532 
0.2;46;883;533 
0.3;48;880;533 
0.4;41;880;532 
0.5;40;880;532 
0.6;43;880;532 
0.7;55;880;532 
0.8;34;880;533 
0.9;39;880;532 
1.0;40;880;532 
1.1;48;880;533 
1.2;44;880;532 
1.3;45;880;532 
1.4;50;883;532 
1.5;32;880;532 
1.6;22;880;532 
1.7;49;880;532 
1.8;48;880;532 
1.9;45;880;533 
2.0;46;880;532 
2.1;37;880;532 
2.2;54;883;533 
2.3;39;880;532 
2.4;37;880;532 
2.5;36;883;532 
2.6;47;880;532 
2.7;40;880;532 
2.8;37;880;532 
2.9;46;880;532 
3.0;43;880;532 
