26/05/2026 11:32:30
teste5.txt
0.001 #L1%A000000000
0.002 #L1%A000000000
0.003 #L1%A000000000
0.004 #L1%A000000000
0.005 #L1%A000000000
0.006 #L1%A000000000
0.007 #L1%A000000000
0.008 #L1%A000000000
0.009000000000000001 #L1%A000000000
0.010000000000000002 #L1%A000000000
0.011000000000000003 #L1%A000000000
0.012000000000000004 #L1%A000000000
0.013000000000000005 #L1%A000000000
0.014000000000000005 #L1%A000000000
0.015000000000000006 #L1%A000000000
0.016000000000000007 #L1%A000000000
0.017000000000000008 #L1%A000000000
0.01800000000000001 #L1%A000000000
0.01900000000000001 #L1%A000000000
0.02000000000000001 #L1%A000000000
0.02100000000000001 #L1%A000000000
0.022000000000000013 #L1%A000000000
0.023000000000000013 #L1%A000000000
0.024000000000000014 #L1%A000000000
0.025000000000000015 #L1%A000000000
0.026000000000000016 #L1%A000000000
0.027000000000000017 #L1%A000000000
0.028000000000000018 #L1%A000000000
0.02900000000000002 #L1%A000000000
0.03000000000000002 #L1%A000000000
0.03100000000000002 #L1%A000000000
0.03200000000000002 #L1%A000000000
0.03300000000000002 #L1%A000000000
0.03400000000000002 #L1%A000000000
0.035000000000000024 #L1%A000000000
0.036000000000000025 #L1%A000000000
0.037000000000000026 #L1%A000000000
0.03800000000000003 #L1%A000000000
0.03900000000000003 #L1%A000000000
0.04000000000000003 #L1%A000000000
0.04100000000000003 #L1%A000000000
0.04200000000000003 #L1%A000000000
0.04300000000000003 #L1%A000000000
0.04400000000000003 #L1%A000000000
0.04500000000000003 #L1%A000000000
0.046000000000000034 #L1%A000000000
0.047000000000000035 #L1%A000000000
0.048000000000000036 #L1%A000000000
0.04900000000000004 #L1%A000000000
0.05000000000000004 #L1%A000000000
0.05100000000000004 #L1%A000000000
0.05200000000000004 #L1%A000000000
0.05300000000000004 #L1%A000000000
0.05400000000000004 #L1%A000000000
0.05500000000000004 #L1%A000000000
0.05600000000000004 #L1%A000000000
0.057000000000000044 #L1%A000000000
0.058000000000000045 #L1%A000000000
0.059000000000000045 #L1%A000000000
0.060000000000000046 #L1%A000000000
