Time,Count,Current,Light
0.1,4516.0,444.0,528.0
0.2,4313.0,876.0,529.0
0.3,4017.0,876.0,529.0
0.4,3883.0,876.0,529.0
0.5,3681.0,876.0,528.0
0.6,3548.0,876.0,528.0
0.7,3398.0,876.0,528.0
0.8,3272.0,876.0,528.0
0.9,3264.0,876.0,529.0
1.0,3003.0,876.0,528.0
1.1,2941.0,876.0,529.0
1.2,2838.0,876.0,528.0
1.3,2782.0,876.0,529.0
1.4,2594.0,876.0,529.0
1.5,2541.0,876.0,529.0
1.6,2525.0,876.0,529.0
1.7,2372.0,876.0,528.0
1.8,2243.0,876.0,529.0
1.9,2244.0,876.0,528.0
2.0,2149.0,876.0,529.0
2.1,2075.0,876.0,529.0
2.2,1941.0,876.0,528.0
2.3,2020.0,876.0,529.0
2.4,1936.0,876.0,529.0
2.5,1850.0,876.0,529.0
2.6,1755.0,876.0,529.0
2.7,1704.0,876.0,529.0
2.8,1744.0,876.0,529.0
2.9,1689.0,876.0,529.0
3.0,1693.0,876.0,529.0
