10/06/2026 13:54:53 
teste_lod_dens_iled_10.txt 
Soma: 17045020
Dose: 17045020.0
13532;0;2669 
13534;0;2669 
13535;0;2664 
13537;0;2659 
13540;0;2654 
13543;0;2649 
13546;0;2644 
13549;0;2640 
13552;0;2640 
13555;0;2635 
13558;0;2630 
13561;0;2625 
13564;0;2620 
13568;0;2615 
13571;0;2615 
13575;0;2610 
13578;0;2605 
13581;0;2601 
13584;0;2596 
13587;0;2596 
13590;0;2591 
13593;0;2586 
13596;0;2581 
13599;0;2576 
13602;0;2576 
13605;0;2571 
13608;0;2566 
13612;0;2562 
13615;0;2557 
13619;0;2552 
13622;0;2557 
13625;0;2547 
13628;0;2542 
13631;0;2542 
13634;0;2537 
1535;2332 
13639;1535;2337 
13642;1535;2332 
13645;1535;2327 
13648;1535;2327 
13651;1535;2322 
13655;1535;2322 
13659;1535;2318 
13662;1535;2313 
13665;1535;2313 
13668;1535;2308 
13671;1535;2308 
13674;1535;2303 
13677;1535;2298 
13680;1535;2293 
13683;1535;2293 
13686;1535;2288 
13689;1535;2283 
13692;1535;2283 
13696;1535;2278 
13699;1535;2274 
13703;1535;2274 
13706;1535;2269 
13709;1535;2264 
13712;1535;2264 
13715;1535;2259 
13718;1535;2254 
13721;1535;2254 
13724;1535;2249 
13727;1535;2244 
13730;1535;2239 
13733;1535;2239 
1461;2156 
13739;1461;2152 
13743;1461;2152 
13746;1461;2147 
13749;1461;2142 
13752;1461;2142 
13755;1461;2137 
13758;1461;2137 
13761;1461;2132 
13764;1461;2127 
13767;1461;2127 
13770;1461;2122 
13773;1461;2122 
13776;1461;2117 
13779;1461;2113 
13783;1461;2113 
13787;1461;2113 
13790;1461;2108 
13793;1461;2103 
13796;1461;2103 
13799;1461;2098 
13802;1461;2098 
13805;1461;2093 
13808;1461;2088 
13811;1461;2088 
13814;1461;2083 
13817;1461;2083 
13820;1461;2078 
13824;1461;2074 
13827;1461;2074 
13831;1461;2074 
13834;1461;2069 
13837;1461;2064 
1370;2000 
13842;1370;2000 
13845;1370;1995 
13848;1370;1995 
13851;1370;1991 
13854;1370;1991 
13857;1370;1986 
13860;1370;1986 
13863;1370;1981 
13867;1370;1981 
13871;1370;1976 
13874;1370;1976 
13877;1370;1971 
13880;1370;1971 
13883;1370;1971 
13886;1370;1966 
13889;1370;1961 
13892;1370;1961 
13895;1370;1956 
13898;1370;1956 
13901;1370;1956 
13904;1370;1952 
13907;1370;1947 
13911;1370;1947 
13915;1370;1942 
13918;1370;1942 
13921;1370;1937 
13924;1370;1932 
13927;1370;1932 
13930;1370;1927 
13933;1370;1927 
13936;1370;1927 
1286;1878 
13941;1286;1873 
13944;1286;1869 
13947;1286;1869 
13950;1286;1869 
13955;1286;1864 
13958;1286;1864 
13961;1286;1859 
13964;1286;1859 
13967;1286;1859 
13970;1286;1854 
13973;1286;1854 
13976;1286;1849 
13979;1286;1844 
13982;1286;1844 
13985;1286;1844 
13988;1286;1839 
13991;1286;1839 
13995;1286;1834 
13999;1286;1834 
14002;1286;1834 
14005;1286;1830 
14008;1286;1830 
14011;1286;1825 
14014;1286;1825 
14017;1286;1825 
14020;1286;1820 
14023;1286;1820 
14026;1286;1815 
14029;1286;1815 
14032;1286;1810 
14035;1286;1810 
1212;1766 
14042;1212;1766 
14045;1212;1761 
14048;1212;1761 
14051;1212;1761 
14054;1212;1756 
14057;1212;1756 
14060;1212;1756 
14063;1212;1751 
14066;1212;1751 
14069;1212;1747 
14072;1212;1751 
14075;1212;1747 
14078;1212;1742 
14083;1212;1742 
14086;1212;1742 
14089;1212;1737 
14092;1212;1742 
14095;1212;1732 
14098;1212;1732 
14101;1212;1732 
14104;1212;1727 
14107;1212;1727 
14110;1212;1727 
14113;1212;1717 
14116;1212;1722 
14119;1212;1722 
14123;1212;1717 
14127;1212;1717 
14130;1212;1712 
14133;1212;1708 
14136;1212;1712 
1151;1668 
14141;1151;1668 
14144;1151;1668 
14147;1151;1668 
14150;1151;1664 
14153;1151;1664 
14156;1151;1664 
14159;1151;1659 
14162;1151;1659 
14167;1151;1659 
14170;1151;1654 
14173;1151;1654 
14176;1151;1654 
14179;1151;1649 
14182;1151;1649 
14185;1151;1649 
14188;1151;1639 
14191;1151;1644 
14194;1151;1644 
14197;1151;1639 
14200;1151;1639 
14203;1151;1639 
14206;1151;1639 
14211;1151;1634 
14214;1151;1634 
14217;1151;1634 
14220;1151;1634 
14223;1151;1629 
14226;1151;1625 
14229;1151;1629 
14232;1151;1625 
14235;1151;1625 
1097;1590 
14240;1097;1590 
14243;1097;1590 
14247;1097;1586 
14251;1097;1586 
14254;1097;1586 
14257;1097;1586 
14260;1097;1581 
14263;1097;1586 
14266;1097;1581 
14269;1097;1581 
14272;1097;1581 
14275;1097;1576 
14278;1097;1576 
14281;1097;1581 
14284;1097;1576 
14287;1097;1576 
14291;1097;1571 
14295;1097;1571 
14298;1097;1566 
14301;1097;1571 
14304;1097;1566 
14307;1097;1566 
14310;1097;1561 
14313;1097;1561 
14316;1097;1561 
14319;1097;1561 
14322;1097;1556 
14325;1097;1556 
14328;1097;1556 
14331;1097;1556 
14336;1097;1556 
1054;1532 
14341;1054;1527 
14344;1054;1527 
14347;1054;1522 
14350;1054;1522 
14353;1054;1522 
14356;1054;1522 
14359;1054;1517 
14362;1054;1517 
14365;1054;1517 
14368;1054;1517 
14371;1054;1517 
14375;1054;1517 
14379;1054;1507 
14382;1054;1512 
14385;1054;1512 
14388;1054;1512 
14391;1054;1512 
14394;1054;1507 
14397;1054;1503 
14400;1054;1507 
14403;1054;1507 
14406;1054;1507 
14409;1054;1503 
14412;1054;1503 
14415;1054;1503 
14419;1054;1503 
14423;1054;1503 
14426;1054;1498 
14429;1054;1498 
14432;1054;1498 
