10/06/2026 13:57:45 
teste_log_dens_iled_10.txt 
Soma: 
Dose: 
5789;1788;2366 
5790;1683;2391 
5791;1650;2376 
5793;1633;2357 
5796;1613;2332 
5799;1596;2303 
5803;1579;2278 
5806;1562;2254 
5809;1542;2230 
5812;1528;2205 
5815;1511;2181 
5818;1491;2156 
5821;1474;2127 
5824;1461;2108 
5827;1444;2083 
5830;1427;2059 
5833;1410;2034 
5836;1394;2015 
5839;1377;1991 
5842;1363;1966 
5846;1346;1947 
5849;1333;1922 
5852;1316;1898 
5855;1303;1878 
5858;1286;1859 
5861;1272;1834 
5864;1259;1815 
5867;1242;1795 
5869;1229;1771 
5872;1212;1751 
5875;1198;1732 
5878;1185;1712 
5881;1171;1688 
5884;1158;1673 
5888;1141;1649 
5891;1131;1629 
5894;1117;1615 
5897;1104;1595 
5900;1091;1576 
5903;1077;1556 
5906;1064;1537 
5909;1054;1522 
5912;1040;1503 
5915;1027;1483 
5918;1016;1464 
5921;1003;1444 
5924;990;1429 
5927;979;1415 
5931;969;1395 
5934;956;1381 
5937;942;1361 
5940;932;1346 
5943;922;1332 
5946;912;1317 
5949;899;1302 
5952;889;1283 
5955;878;1268 
5958;868;1254 
5961;862;1239 
5964;848;1224 
5967;838;1210 
5970;828;1195 
5974;818;1180 
5977;811;1166 
5980;801;1156 
5983;791;1141 
5986;781;1127 
5989;774;1117 
5992;764;1102 
5995;757;1093 
5998;747;1078 
6001;740;1068 
6004;730;1058 
6007;724;1044 
6010;717;1034 
6013;707;1024 
6017;703;1015 
6020;693;1000 
6023;686;990 
6026;680;980 
6029;673;976 
6032;666;961 
6035;660;951 
6038;653;946 
6041;646;936 
6044;643;927 
6047;636;922 
6050;629;912 
6053;626;902 
6056;619;893 
6060;612;888 
6063;609;883 
6066;606;873 
6069;599;863 
6072;592;858 
6075;592;854 
6078;589;849 
6081;582;844 
6084;575;834 
6087;575;829 
6090;569;824 
6093;565;814 
6096;565;814 
6099;558;810 
6103;555;800 
6106;552;795 
6109;548;795 
6112;545;790 
6115;542;785 
6118;542;780 
6121;538;775 
6124;532;771 
6127;532;771 
6129;528;766 
6132;525;761 
6135;521;756 
6138;518;756 
6141;518;751 
6145;515;746 
6148;515;746 
6151;511;741 
6154;511;741 
6157;508;736 
6160;508;736 
6163;508;736 
6166;505;732 
6169;501;727 
6172;501;722 
6175;498;722 
6178;501;722 
6181;498;717 
6184;495;717 
6188;491;712 
6191;495;712 
6194;495;712 
6197;488;712 
6200;488;707 
6203;484;707 
6206;488;702 
6209;484;702 
6212;484;702 
6215;484;702 
6218;484;702 
6221;484;697 
6224;481;697 
6227;484;697 
6231;481;697 
6234;478;697 
6237;478;692 
6240;478;692 
6243;478;692 
6246;478;692 
6249;478;692 
6252;474;692 
6255;474;688 
6258;474;688 
6261;474;688 
6264;474;688 
6267;474;688 
6270;474;688 
6274;474;688 
6277;474;683 
6280;474;688 
6283;471;683 
6286;471;683 
6289;471;683 
6292;471;683 
6295;471;683 
6298;471;683 
6301;468;678 
6304;468;678 
6307;468;678 
6310;468;678 
6313;468;678 
6317;468;678 
6320;468;678 
6323;468;678 
6326;468;683 
6329;468;678 
6332;468;673 
6335;464;673 
6338;464;673 
6341;464;673 
6344;464;673 
6347;464;673 
6350;464;673 
6353;461;668 
6356;464;668 
6360;464;673 
6363;464;673 
6366;464;668 
6369;461;673 
6372;461;668 
6375;461;668 
6378;464;668 
6381;461;673 
6384;464;668 
6387;461;668 
6389;461;668 
6392;461;668 
6395;464;668 
6398;461;668 
6402;464;668 
6405;461;668 
6408;461;668 
6411;461;668 
6414;461;668 
6417;461;668 
6420;461;668 
6423;461;668 
6426;461;668 
6429;461;668 
6432;461;668 
6435;457;668 
6438;457;663 
6441;461;668 
6445;457;668 
6448;461;668 
6451;457;668 
6454;461;668 
6457;457;663 
6460;461;668 
6463;461;668 
6466;461;668 
6469;461;663 
6472;461;668 
6475;461;668 
6478;461;668 
6481;461;668 
6484;461;663 
