10/06/2026 14:35:08 
teste_log_dens_iled_11.txt 
Soma: 
Dose: 
13437;1818;2405 
13438;1714;2435 
13440;1680;2420 
13442;1660;2396 
13445;1643;2366 
13448;1626;2347 
13451;1609;2322 
13454;1592;2298 
13458;1572;2274 
13461;1555;2249 
13464;1542;2225 
13467;1525;2200 
13470;1511;2176 
13473;1495;2152 
13476;1478;2132 
13479;1458;2108 
13483;1444;2083 
13486;1427;2059 
13489;1414;2039 
13492;1397;2015 
13495;1384;1991 
13498;1367;1971 
13502;1353;1952 
13505;1336;1927 
13508;1323;1908 
13511;1306;1883 
13514;1293;1864 
13517;1279;1844 
13520;1262;1825 
13523;1249;1800 
13527;1235;1781 
13530;1219;1761 
13533;1205;1742 
13536;1195;1717 
13539;1178;1703 
13542;1165;1683 
13546;1151;1659 
13549;1138;1639 
13552;1128;1625 
13555;1114;1600 
13558;1101;1586 
13561;1087;1566 
13564;1074;1546 
13568;1060;1532 
13571;1050;1512 
13574;1040;1488 
13577;1020;1478 
13580;1013;1464 
13583;1003;1444 
13586;990;1424 
13590;976;1405 
13593;969;1385 
13596;952;1376 
13599;946;1361 
13602;932;1346 
13605;922;1332 
13608;912;1312 
13612;902;1298 
13615;885;1283 
13618;882;1268 
13621;872;1254 
13624;862;1239 
13627;848;1224 
13630;838;1220 
13634;825;1200 
13637;821;1185 
13640;811;1171 
13643;801;1156 
13646;794;1141 
13649;784;1137 
13652;774;1122 
13656;771;1107 
13659;761;1093 
13662;754;1083 
13665;747;1073 
13668;737;1068 
13671;734;1049 
13674;724;1039 
13678;717;1029 
13681;710;1019 
13684;700;1010 
13687;693;1005 
13690;690;990 
13693;683;980 
13697;676;971 
13700;670;966 
13703;663;956 
13706;656;951 
13709;653;932 
13712;643;927 
13715;639;917 
13718;633;912 
13722;626;902 
13725;622;897 
13728;622;888 
13731;612;883 
13734;609;878 
13737;602;868 
13741;599;863 
13744;592;854 
13747;589;839 
13750;585;844 
13753;582;839 
13756;579;834 
13759;572;824 
13762;569;819 
13766;569;805 
13769;558;810 
13772;558;805 
13775;555;800 
13778;552;795 
13782;548;790 
13785;545;780 
13788;538;785 
13791;542;780 
13794;538;775 
13797;535;771 
13800;535;766 
13803;532;761 
13806;521;761 
13810;525;756 
13813;525;756 
13816;521;751 
13819;521;746 
13822;518;751 
13826;511;746 
13829;515;741 
13832;511;741 
13835;511;736 
13838;511;736 
13841;508;741 
13844;505;732 
13847;508;732 
13850;505;727 
13854;505;727 
13857;501;727 
13860;498;727 
13863;501;722 
13867;498;722 
13870;498;717 
13873;495;717 
13876;495;717 
13879;491;722 
13882;498;712 
13885;491;712 
13888;491;707 
13891;491;707 
13894;488;707 
13897;488;707 
13901;491;697 
13904;488;702 
13907;484;702 
13911;484;702 
13914;484;697 
13917;484;707 
13920;488;688 
13923;481;697 
13926;481;692 
13929;481;697 
13932;478;692 
13935;478;692 
13938;481;683 
13941;474;692 
13945;478;688 
13948;478;688 
13952;474;688 
13955;478;688 
13958;478;678 
13961;468;683 
13964;474;683 
13967;471;683 
13970;474;683 
13973;471;683 
13976;471;683 
13979;468;683 
13982;471;683 
13985;468;678 
13989;471;678 
13992;468;678 
13996;471;683 
13999;464;678 
14002;471;678 
14005;468;678 
14008;471;678 
14011;468;678 
14014;468;683 
14017;464;678 
14020;468;678 
14023;468;673 
14026;468;678 
14029;468;678 
14033;468;683 
14036;464;678 
14040;468;673 
14043;468;673 
14046;468;673 
14049;468;678 
14052;468;683 
14055;471;678 
14058;468;678 
14061;464;678 
14064;464;673 
14067;468;673 
14070;464;683 
14073;468;668 
14077;464;673 
14081;464;673 
14084;464;673 
14087;464;673 
14090;464;678 
14093;471;668 
14096;464;673 
14099;464;673 
14102;468;673 
14105;464;673 
14108;464;673 
14111;468;663 
14114;464;673 
14117;464;668 
14121;464;673 
14125;464;673 
14128;464;668 
14131;468;663 
14134;461;673 
14137;461;673 
14140;464;668 
14143;464;668 
14146;464;668 
14149;468;663 
14152;457;668 
14155;464;673 
14158;461;668 
14161;461;668 
14166;464;673 
14169;464;673 
14172;457;668 
14175;464;668 
14178;457;668 
14181;464;668 
14184;464;673 
14187;461;673 
14190;457;668 
14193;461;668 
14196;461;668 
14199;464;668 
14202;464;668 
14205;464;678 
14210;464;673 
14213;464;668 
14216;464;668 
14219;464;668 
14222;464;668 
14225;464;678 
14228;468;668 
14231;464;673 
14234;464;673 
14237;464;673 
14240;464;668 
14243;464;678 
14246;468;668 
14249;464;668 
14254;464;673 
14257;464;673 
14260;464;673 
14263;461;673 
14266;468;663 
14269;464;668 
14272;464;668 
14275;464;668 
14278;464;668 
14281;464;678 
14284;468;663 
14287;461;668 
14290;461;668 
14294;461;668 
14298;461;668 
14301;461;668 
14304;468;658 
14307;461;673 
14310;461;668 
14313;461;668 
14316;461;668 
14319;461;668 
14322;464;658 
14325;454;668 
14328;461;668 
14331;461;668 
14334;461;668 
14338;461;663 
14342;461;663 
14345;454;668 
14348;461;663 
14351;461;668 
14354;461;663 
14357;461;663 
14360;461;663 
14363;451;663 
14366;461;663 
14369;461;668 
14372;457;663 
14375;461;663 
14379;457;668 
14382;457;668 
14386;461;668 
14389;461;663 
14392;461;663 
14395;461;668 
14398;457;673 
14401;457;668 
14404;461;668 
14407;461;668 
14410;461;663 
14413;457;663 
14416;461;673 
14419;464;668 
14423;461;668 
14426;461;663 
14430;461;663 
14433;461;663 
14436;461;673 
14439;464;663 
14442;461;663 
14445;461;663 
14448;461;668 
14451;457;663 
14454;461;668 
14457;464;658 
14460;461;668 
14464;461;663 
14467;457;663 
14470;461;663 
14474;461;668 
14477;464;658 
14480;461;663 
14483;461;668 
14486;461;668 
14489;457;663 
14492;457;663 
14495;464;653 
14498;457;663 
14501;461;663 
14504;461;663 
14508;461;663 
14511;461;668 
14514;464;653 
14518;454;668 
14521;461;663 
14524;461;663 
14527;457;663 
14530;457;663 
14533;457;663 
14536;454;668 
14539;457;663 
14542;461;663 
14545;457;663 
14548;457;663 
14552;461;668 
14555;451;663 
14558;457;663 
14562;457;663 
14565;457;663 
14568;457;663 
14571;461;673 
14574;457;663 
14577;461;663 
14580;461;663 
14583;457;663 
14586;457;668 
14589;457;668 
14593;457;663 
14596;461;663 
14599;457;663 
14602;461;663 
14606;461;663 
14609;457;668 
14612;461;663 
14615;461;663 
14618;461;663 
14621;461;663 
14624;457;663 
14627;457;668 
14630;461;658 
14633;461;663 
14637;457;663 
14640;457;663 
14643;457;663 
14646;457;658 
14650;461;658 
14653;457;658 
14656;457;663 
